Country,Year,Flow,Trade,Category
USA,2018,Re-Export,144235912,coffee
USA,2018,Import,360522174,coffee
USA,2018,Export,8416274,coffee
USA,2018,Re-Export,5184386,coffee
USA,2018,Import,876272473,coffee
USA,2018,Export,639879616,coffee
USA,2018,Re-Export,21838804,coffee
USA,2018,Import,67402748,coffee
USA,2018,Export,53644991,coffee
USA,2018,Re-Export,1344296,coffee
USA,2018,Import,765965,coffee
USA,2018,Export,6415295,coffee
USA,2018,Re-Export,1026337,coffee
USA,2018,Import,94710985,coffee
USA,2018,Export,31459095,coffee
USA,2018,Re-Export,6051574,coffee
USA,2018,Import,76838112,coffee
USA,2018,Export,11135053,coffee
USA,2018,Re-Export,3094799,coffee
USA,2018,Import,132392874,coffee
USA,2018,Export,68905126,coffee
USA,2018,Re-Export,11787993,coffee
USA,2018,Import,183351657,coffee
USA,2018,Export,12924851,coffee
USA,2018,Re-Export,1853105,coffee
USA,2018,Import,6505069,coffee
USA,2018,Export,2120204,coffee
USA,2018,Re-Export,383589,coffee
USA,2018,Import,221393157,coffee
USA,2018,Export,14497792,coffee
USA,2018,Re-Export,9731793,coffee
USA,2018,Import,83585544,coffee
USA,2018,Export,29938145,coffee
USA,2018,Re-Export,8626943,coffee
USA,2018,Import,321187718,coffee
USA,2018,Export,24888024,coffee
USA,2018,Re-Export,8171365,coffee
USA,2018,Import,628891344,coffee
USA,2018,Export,22865825,coffee
USA,2018,Re-Export,9571655,coffee
USA,2018,Import,83062232,coffee
USA,2018,Export,2152783,coffee
USA,2018,Re-Export,1272543,coffee
USA,2018,Import,41476994,coffee
USA,2018,Export,10661018,coffee
USA,2018,Re-Export,3110310,coffee
USA,2018,Import,14160790,coffee
USA,2018,Export,1166777,coffee
USA,2018,Re-Export,689315,coffee
USA,2018,Import,14458818,coffee
USA,2018,Export,1835134,coffee
USA,2018,Re-Export,922876,coffee
USA,2018,Import,1867638,coffee
USA,2018,Export,245337,coffee
USA,2018,Re-Export,84886,coffee
USA,2018,Import,19205261,coffee
USA,2018,Export,1795298,coffee
USA,2018,Re-Export,689241,coffee
USA,2018,Import,26577489,coffee
USA,2018,Export,2324530,coffee
USA,2018,Re-Export,858198,coffee
USA,2018,Import,8681674,coffee
USA,2018,Export,2144985,coffee
USA,2018,Re-Export,263475,coffee
USA,2018,Import,47939883,coffee
USA,2018,Export,2822129,coffee
USA,2018,Re-Export,649674,coffee
USA,2018,Import,125280411,coffee
USA,2018,Export,5494114,coffee
USA,2018,Re-Export,2115528,coffee
USA,2018,Import,16559696,coffee
USA,2018,Export,521021,coffee
USA,2018,Re-Export,67570,coffee
USA,2018,Import,37963960,coffee
USA,2018,Export,2858218,coffee
USA,2018,Re-Export,990620,coffee
USA,2018,Import,35463738,coffee
USA,2018,Export,8293036,coffee
USA,2018,Re-Export,639184,coffee
USA,2018,Import,88728506,coffee
USA,2018,Export,27929144,coffee
USA,2018,Re-Export,2874633,coffee
USA,2017,Import,4909234762,coffee
USA,2017,Export,159873224,coffee
USA,2017,Re-Export,157549116,coffee
USA,2017,Import,387133725,coffee
USA,2017,Export,7910789,coffee
USA,2017,Re-Export,4422547,coffee
USA,2017,Import,949555565,coffee
USA,2017,Export,657871180,coffee
USA,2017,Re-Export,20186105,coffee
USA,2017,Import,67626963,coffee
USA,2017,Export,43307759,coffee
USA,2017,Re-Export,1827048,coffee
USA,2017,Import,635602,coffee
USA,2017,Export,3895249,coffee
USA,2017,Re-Export,1158643,coffee
USA,2017,Import,82688702,coffee
USA,2017,Export,33785926,coffee
USA,2017,Re-Export,7254489,coffee
USA,2017,Import,66364437,coffee
USA,2017,Export,10342845,coffee
USA,2017,Re-Export,2463046,coffee
USA,2017,Import,142030437,coffee
USA,2017,Export,76624822,coffee
USA,2017,Re-Export,15434140,coffee
USA,2017,Import,195481483,coffee
USA,2017,Export,15093065,coffee
USA,2017,Re-Export,2522324,coffee
USA,2017,Import,6389806,coffee
USA,2017,Export,880041,coffee
USA,2017,Re-Export,221531,coffee
USA,2017,Import,383253543,coffee
USA,2017,Export,17200966,coffee
USA,2017,Re-Export,12253227,coffee
USA,2017,Import,103051196,coffee
USA,2017,Export,39872605,coffee
USA,2017,Re-Export,9962627,coffee
USA,2017,Import,299208472,coffee
USA,2017,Export,18889405,coffee
USA,2017,Re-Export,7865601,coffee
USA,2017,Import,535029143,coffee
USA,2017,Export,15826111,coffee
USA,2017,Re-Export,3269384,coffee
USA,2017,Import,77750357,coffee
USA,2017,Export,2342515,coffee
USA,2017,Re-Export,1440695,coffee
USA,2017,Import,44522689,coffee
USA,2017,Export,8257175,coffee
USA,2017,Re-Export,2696023,coffee
USA,2017,Import,14352602,coffee
USA,2017,Export,885101,coffee
USA,2017,Re-Export,415447,coffee
USA,2017,Import,15126742,coffee
USA,2017,Export,2244746,coffee
USA,2017,Re-Export,492086,coffee
USA,2017,Import,2308063,coffee
USA,2017,Export,345784,coffee
USA,2017,Re-Export,148294,coffee
USA,2017,Import,12815298,coffee
USA,2017,Export,1595327,coffee
USA,2017,Re-Export,370936,coffee
USA,2017,Import,28041733,coffee
USA,2017,Export,1790864,coffee
USA,2017,Re-Export,461930,coffee
USA,2017,Import,7946468,coffee
USA,2017,Export,2837560,coffee
USA,2017,Re-Export,508233,coffee
USA,2017,Import,46416878,coffee
USA,2017,Export,2668459,coffee
USA,2017,Re-Export,796067,coffee
USA,2017,Import,114938627,coffee
USA,2017,Export,4694041,coffee
USA,2017,Re-Export,1730980,coffee
USA,2017,Import,16417050,coffee
USA,2017,Export,463049,coffee
USA,2017,Re-Export,235362,coffee
USA,2017,Import,35073005,coffee
USA,2017,Export,2033035,coffee
USA,2017,Re-Export,886620,coffee
USA,2017,Import,33068378,coffee
USA,2017,Export,9676792,coffee
USA,2017,Re-Export,649223,coffee
USA,2017,Import,85175291,coffee
USA,2017,Export,28913305,coffee
USA,2017,Re-Export,2458479,coffee
USA,2016,Import,4531992836,coffee
USA,2016,Export,186238405,coffee
USA,2016,Re-Export,180958483,coffee
USA,2016,Import,366804464,coffee
USA,2016,Export,4964382,coffee
USA,2016,Re-Export,3509162,coffee
USA,2016,Import,786343079,coffee
USA,2016,Export,698121999,coffee
USA,2016,Re-Export,20364888,coffee
USA,2016,Import,60697385,coffee
USA,2016,Export,40026145,coffee
USA,2016,Re-Export,1906706,coffee
USA,2016,Import,778956,coffee
USA,2016,Export,3796288,coffee
USA,2016,Re-Export,830644,coffee
USA,2016,Import,77803086,coffee
USA,2016,Export,27445265,coffee
USA,2016,Re-Export,6106806,coffee
USA,2016,Import,65925586,coffee
USA,2016,Export,8568846,coffee
USA,2016,Re-Export,2349977,coffee
USA,2016,Import,139587478,coffee
USA,2016,Export,76872887,coffee
USA,2016,Re-Export,14530192,coffee
USA,2016,Import,199805800,coffee
USA,2016,Export,15155398,coffee
USA,2016,Re-Export,3110000,coffee
USA,2016,Import,7990380,coffee
USA,2016,Export,1104605,coffee
USA,2016,Re-Export,380932,coffee
USA,2016,Import,490205446,coffee
USA,2016,Export,17347047,coffee
USA,2016,Re-Export,12085631,coffee
USA,2016,Import,149221648,coffee
USA,2016,Export,38890190,coffee
USA,2016,Re-Export,9194315,coffee
USA,2016,Import,305581659,coffee
USA,2016,Export,18133057,coffee
USA,2016,Re-Export,6571903,coffee
USA,2016,Import,306567866,coffee
USA,2016,Export,12152016,coffee
USA,2016,Re-Export,4188361,coffee
USA,2016,Import,54860329,coffee
USA,2016,Export,2089750,coffee
USA,2016,Re-Export,1252931,coffee
USA,2016,Import,21510739,coffee
USA,2016,Export,6193193,coffee
USA,2016,Re-Export,2566155,coffee
USA,2016,Import,12708891,coffee
USA,2016,Export,1168779,coffee
USA,2016,Re-Export,664599,coffee
USA,2016,Import,17665890,coffee
USA,2016,Export,1970989,coffee
USA,2016,Re-Export,538995,coffee
USA,2016,Import,2379524,coffee
USA,2016,Export,530823,coffee
USA,2016,Re-Export,220362,coffee
USA,2016,Import,10043276,coffee
USA,2016,Export,1057575,coffee
USA,2016,Re-Export,294736,coffee
USA,2016,Import,28973053,coffee
USA,2016,Export,1186788,coffee
USA,2016,Re-Export,614344,coffee
USA,2016,Import,9049072,coffee
USA,2016,Export,2301559,coffee
USA,2016,Re-Export,347758,coffee
USA,2016,Import,43010982,coffee
USA,2016,Export,2554981,coffee
USA,2016,Re-Export,860384,coffee
USA,2016,Import,92011404,coffee
USA,2016,Export,4177705,coffee
USA,2016,Re-Export,1215567,coffee
USA,2016,Import,14943727,coffee
USA,2016,Export,380654,coffee
USA,2016,Re-Export,272194,coffee
USA,2016,Import,30881387,coffee
USA,2016,Export,1941768,coffee
USA,2016,Re-Export,940565,coffee
USA,2016,Import,28628322,coffee
USA,2016,Export,14102341,coffee
USA,2016,Re-Export,826228,coffee
USA,2016,Import,83355349,coffee
USA,2016,Export,32674262,coffee
USA,2016,Re-Export,2028005,coffee
China,2018,Import,3165656654,cotton
China,2018,Export,93277333,cotton
China,2018,Re-Import,983218,cotton
China,2018,Export,640503,cotton
China,2018,Import,296520,cotton
China,2018,Import,6184561,cotton
China,2018,Export,373890,cotton
China,2018,Import,833039,cotton
China,2018,Export,9163130,cotton
China,2018,Re-Import,46270,cotton
China,2018,Import,483467,cotton
China,2018,Export,1430150,cotton
China,2018,Re-Import,3047,cotton
China,2018,Import,43136,cotton
China,2018,Export,8348203,cotton
China,2018,Re-Import,3142,cotton
China,2018,Import,298926158,cotton
China,2018,Export,28973203,cotton
China,2018,Re-Import,4868255,cotton
China,2018,Import,2477363238,cotton
China,2018,Export,37548362,cotton
China,2018,Re-Import,2657740,cotton
China,2018,Import,169867070,cotton
China,2018,Export,22726335,cotton
China,2018,Re-Import,7614586,cotton
China,2018,Import,881988065,cotton
China,2018,Export,37142183,cotton
China,2018,Re-Import,10317074,cotton
China,2018,Import,11111,cotton
China,2018,Export,304173,cotton
China,2018,Re-Import,892,cotton
China,2018,Import,1577475,cotton
China,2018,Export,3338923,cotton
China,2018,Re-Import,226817,cotton
China,2018,Import,295290878,cotton
China,2018,Export,236141260,cotton
China,2018,Re-Import,10536528,cotton
China,2018,Import,341122630,cotton
China,2018,Export,113453597,cotton
China,2018,Re-Import,16528446,cotton
China,2018,Import,695011158,cotton
China,2018,Export,248330738,cotton
China,2018,Re-Import,57318464,cotton
China,2018,Import,22788725,cotton
China,2018,Export,205582888,cotton
China,2018,Re-Import,497156,cotton
China,2018,Import,1102140,cotton
China,2018,Export,2707840,cotton
China,2018,Re-Import,135646,cotton
China,2018,Import,62844461,cotton
China,2018,Export,28749588,cotton
China,2018,Re-Import,753823,cotton
China,2018,Import,533464,cotton
China,2018,Export,3672873,cotton
China,2018,Re-Import,101850,cotton
China,2018,Import,83291733,cotton
China,2018,Export,18859505,cotton
China,2018,Re-Import,1558896,cotton
China,2018,Import,78320,cotton
China,2018,Export,1350488,cotton
China,2018,Import,1032852,cotton
China,2018,Export,1155952,cotton
China,2018,Re-Import,914595,cotton
China,2018,Import,85316828,cotton
China,2018,Export,83475937,cotton
China,2018,Re-Import,69658867,cotton
China,2018,Import,8813006,cotton
China,2018,Export,32475340,cotton
China,2018,Re-Import,6953183,cotton
China,2018,Import,29248518,cotton
China,2018,Export,87419861,cotton
China,2018,Re-Import,20653865,cotton
China,2018,Import,11689337,cotton
China,2018,Export,78944859,cotton
China,2018,Re-Import,2666737,cotton
China,2018,Import,7057574,cotton
China,2018,Export,60660406,cotton
China,2018,Re-Import,1503396,cotton
China,2018,Import,83515669,cotton
China,2018,Export,75251092,cotton
China,2018,Re-Import,5036480,cotton
China,2018,Import,6871753,cotton
China,2018,Export,14210589,cotton
China,2018,Re-Import,90,cotton
China,2018,Import,2025339,cotton
China,2018,Export,5294992,cotton
China,2018,Re-Import,47691,cotton
China,2018,Import,2088,cotton
China,2018,Export,184316,cotton
China,2018,Re-Import,362,cotton
China,2018,Import,4090332,cotton
China,2018,Export,5714587,cotton
China,2018,Re-Import,2974081,cotton
China,2018,Import,48394530,cotton
China,2018,Export,10575867,cotton
China,2018,Re-Import,632615,cotton
China,2018,Import,70317336,cotton
China,2018,Export,44504106,cotton
China,2018,Re-Import,757485,cotton
China,2018,Import,65190567,cotton
China,2018,Export,44612794,cotton
China,2018,Re-Import,5770638,cotton
China,2018,Import,112999,cotton
China,2018,Export,15489961,cotton
China,2018,Re-Import,22158,cotton
China,2018,Import,2796036,cotton
China,2018,Export,7094696,cotton
China,2018,Re-Import,2605227,cotton
China,2018,Import,13027097,cotton
China,2018,Export,33232424,cotton
China,2018,Re-Import,12552002,cotton
China,2018,Import,51779,cotton
China,2018,Export,7916447,cotton
China,2018,Re-Import,700,cotton
China,2018,Import,555271,cotton
China,2018,Export,2157171,cotton
China,2018,Import,12640,cotton
China,2018,Export,490673,cotton
China,2018,Import,5062601,cotton
China,2018,Export,3654402,cotton
China,2018,Re-Import,4927312,cotton
China,2018,Import,65547963,cotton
China,2018,Export,83634554,cotton
China,2018,Re-Import,64726404,cotton
China,2018,Import,4252469,cotton
China,2018,Export,21107825,cotton
China,2018,Re-Import,3434059,cotton
China,2018,Import,3344851,cotton
China,2018,Export,11544810,cotton
China,2018,Re-Import,3058555,cotton
China,2018,Import,2010051,cotton
China,2018,Export,3894217,cotton
China,2018,Re-Import,1792131,cotton
China,2018,Import,619268,cotton
China,2018,Export,15750235,cotton
China,2018,Re-Import,5,cotton
China,2018,Import,118443,cotton
China,2018,Export,7590078,cotton
China,2018,Import,5216700,cotton
China,2018,Export,381814902,cotton
China,2018,Re-Import,50692,cotton
China,2018,Import,39437857,cotton
China,2018,Export,1399317114,cotton
China,2018,Re-Import,712476,cotton
China,2018,Import,13872874,cotton
China,2018,Export,57157071,cotton
China,2018,Re-Import,1040,cotton
China,2018,Import,6378129,cotton
China,2018,Export,268039626,cotton
China,2018,Re-Import,583224,cotton
China,2018,Import,1272161,cotton
China,2018,Export,108694065,cotton
China,2018,Re-Import,66295,cotton
China,2018,Import,4702697,cotton
China,2018,Export,184872923,cotton
China,2018,Re-Import,2235541,cotton
China,2018,Import,448002,cotton
China,2018,Export,28655472,cotton
China,2018,Re-Import,86097,cotton
China,2018,Import,2329262,cotton
China,2018,Export,233074101,cotton
China,2018,Re-Import,541826,cotton
China,2018,Import,5145033,cotton
China,2018,Export,75279798,cotton
China,2018,Re-Import,789803,cotton
China,2018,Import,21562921,cotton
China,2018,Export,635427672,cotton
China,2018,Re-Import,6236957,cotton
China,2018,Import,3117694,cotton
China,2018,Export,76232969,cotton
China,2018,Re-Import,850597,cotton
China,2018,Import,19722301,cotton
China,2018,Export,534661893,cotton
China,2018,Re-Import,4098781,cotton
China,2018,Import,5046533,cotton
China,2018,Export,62569729,cotton
China,2018,Re-Import,887672,cotton
China,2018,Import,36379070,cotton
China,2018,Export,667232707,cotton
China,2018,Re-Import,12800101,cotton
China,2018,Import,9013946,cotton
China,2018,Export,342558294,cotton
China,2018,Re-Import,1606539,cotton
China,2018,Import,20425328,cotton
China,2018,Export,331760941,cotton
China,2018,Re-Import,4489207,cotton
China,2018,Import,6277110,cotton
China,2018,Export,76118353,cotton
China,2018,Re-Import,400556,cotton
China,2018,Import,21575295,cotton
China,2018,Export,1886416849,cotton
China,2018,Re-Import,4653332,cotton
China,2018,Import,7244930,cotton
China,2018,Export,192618170,cotton
China,2018,Re-Import,1280156,cotton
China,2018,Import,9322989,cotton
China,2018,Export,39075430,cotton
China,2018,Re-Import,565717,cotton
China,2018,Import,80856229,cotton
China,2018,Export,19920073,cotton
China,2018,Re-Import,622029,cotton
China,2018,Import,13362237,cotton
China,2018,Export,34406812,cotton
China,2018,Re-Import,301741,cotton
China,2018,Import,758191,cotton
China,2018,Export,32568590,cotton
China,2018,Re-Import,62599,cotton
China,2018,Import,5298218,cotton
China,2018,Export,23929122,cotton
China,2018,Re-Import,669542,cotton
China,2018,Import,4675290,cotton
China,2018,Export,57589552,cotton
China,2018,Re-Import,3018523,cotton
China,2018,Import,15276102,cotton
China,2018,Export,202836887,cotton
China,2018,Re-Import,3499348,cotton
China,2018,Import,22771774,cotton
China,2018,Export,270522684,cotton
China,2018,Re-Import,6141493,cotton
China,2018,Import,46210487,cotton
China,2018,Export,900761026,cotton
China,2018,Re-Import,9905601,cotton
China,2018,Import,4549772,cotton
China,2018,Export,21687588,cotton
China,2018,Re-Import,1287834,cotton
China,2018,Import,150742633,cotton
China,2018,Export,591320355,cotton
China,2018,Re-Import,49948349,cotton
China,2018,Import,4351082,cotton
China,2018,Export,66936729,cotton
China,2018,Re-Import,806479,cotton
China,2018,Import,6636023,cotton
China,2018,Export,147675190,cotton
China,2018,Re-Import,1453548,cotton
China,2018,Import,2852125,cotton
China,2018,Export,18192781,cotton
China,2018,Re-Import,258402,cotton
China,2018,Import,529935,cotton
China,2018,Export,9880644,cotton
China,2018,Re-Import,188967,cotton
China,2018,Import,2084077,cotton
China,2018,Export,57424953,cotton
China,2018,Re-Import,686669,cotton
China,2018,Import,6728991,cotton
China,2018,Export,89469600,cotton
China,2018,Re-Import,2431,cotton
China,2018,Import,685179,cotton
China,2018,Export,29929319,cotton
China,2018,Re-Import,45242,cotton
China,2018,Import,1876557,cotton
China,2018,Export,42855730,cotton
China,2018,Re-Import,98867,cotton
China,2018,Import,1516747,cotton
China,2018,Export,41974959,cotton
China,2018,Re-Import,60022,cotton
China,2018,Import,27971111,cotton
China,2018,Export,213323451,cotton
China,2018,Re-Import,1433631,cotton
China,2018,Import,3410538,cotton
China,2018,Export,31385760,cotton
China,2018,Re-Import,189795,cotton
China,2018,Import,12871529,cotton
China,2018,Export,133915572,cotton
China,2018,Re-Import,978129,cotton
China,2018,Import,8468477,cotton
China,2018,Export,216476540,cotton
China,2018,Re-Import,1541184,cotton
China,2018,Import,6676445,cotton
China,2018,Export,111231660,cotton
China,2018,Re-Import,718848,cotton
China,2018,Import,3029245,cotton
China,2018,Export,56433255,cotton
China,2018,Re-Import,91820,cotton
China,2018,Import,900187,cotton
China,2018,Export,26156339,cotton
China,2018,Re-Import,247169,cotton
China,2018,Import,3446624,cotton
China,2018,Export,83927910,cotton
China,2018,Import,2057034,cotton
China,2018,Export,8931941,cotton
China,2018,Re-Import,223257,cotton
China,2018,Import,300399,cotton
China,2018,Export,15313527,cotton
China,2018,Re-Import,112124,cotton
China,2018,Import,3439452,cotton
China,2018,Export,36040420,cotton
China,2018,Re-Import,1915769,cotton
China,2018,Import,9268996,cotton
China,2018,Export,50584746,cotton
